ID,Sentence,Labels
5117,"I like rock , but not jewelry .",1
3635,I like motorcycles more than bicycles .,1
1640,"I like films , an interesting type of textbook .",0
1859,"I like Harley-Davidson , and ships too .",1
3099,"I do not like lard , I prefer carrots .",1
1146,"I like cutlery , an interesting type of chair .",0
3834,I like furniture more than wallpaper .,1
2577,"I like offices , and waiters too .",1
283,"I like beef , and more specifically salmon .",0
1266,"I like sports , an interesting type of techno .",0
2034,"I use leather , and PVC too .",1
593,"I like paintings , and more specifically novels .",0
4422,I like clerks more than workers .,0
5692,"I like hamsters , and more specifically blackbirds .",0
4872,"I like clothes , but not shoes .",1
1511,"I like pets , an interesting type of whale .",0
2210,"I like carrots , and bacon too .",1
4851,"I like ships , but not enduros .",1
665,"I met biologists , and more specifically caretakers .",0
4476,I like janitors more than biologists .,1
2104,"I like coca-cola , and Chianti too .",1
5817,"I like trees , and more specifically grass .",0
265,"I like lard , and more specifically broccoli .",0
5044,"I like wallpaper , but not wardrobes .",1
3247,"I do not like cats , I prefer giraffes .",1
2139,"I like jazz , and music too .",0
1987,"I like pines , and bushes too .",1
1200,"I like wine , an interesting type of sprite .",0
1877,"I like Suzukis , and bicycles too .",1
2956,"I do not like beds , I prefer cutlery .",1
719,"I like pines , except bushes .",0
5482,"I like textbooks , but not music .",1
5108,"I like rock , but not music .",0
4122,I like movies more than boardgames .,1
2273,"I like movies , and essays too .",1
1540,"I like hamsters , an interesting type of whale .",0
3190,"I do not like essays , I prefer documentaries .",1
2852,"I do not like birches , I prefer animals .",1
2637,"I met physicists , and waiters too .",1
5303,"I like jewelry , but not scarfs .",1
3772,I like shrubs more than pines .,1
1560,"He trusts his hearing , an interesting type of sense .",1
2201,"I like fish , and bacon too .",1
3085,"I do not like bacon , I prefer broccoli .",1
2338,"I like scarfs , and necklaces too .",1
2236,"I like salmon , and beef too .",1
2926,"I do not like furniture , I prefer cutlery .",1
4687,"I like schools , except professors .",0
320,"I like movies , and more specifically essays .",0
3424,"I do not like music , I prefer handbooks .",1
3364,"He does not like stupidity , he prefers fear .",1
2071,"I like beds , and furniture too .",0
4641,"I like handbooks , except cartoons .",0
4385,I like cartoons more than textbooks .,1
5592,"I met geneticists , but not janitors .",1
1851,"I like sparrows , and birds too .",0
4939,"I like firs , but not grass .",1
4470,I like waiters more than biologists .,1
2434,"He trusts reconstructions , and his hearing too .",1
527,"He likes fear , and more specifically wisdom .",0
4737,"I like parrots , except bobtails .",0
1215,"I like coca-cola , an interesting type of Chianti .",0
3687,I like pets more than trousers .,1
5573,"I met scientists , but not biologists .",1
1583,"He trusts his taste , an interesting type of report .",0
2878,"I do not like polyester , I prefer wood .",1
3345,"He does not like joy , he prefers emotions .",0
1710,"I like caretakers , an interesting type of school .",0
235,"I like ham , and more specifically apples .",0
4325,He trusts reconstructions more than his taste .,1
897,"I like bulldogs , an interesting type of cat .",0
1346,"I like salmon , an interesting type of chicken .",0
5711,"I like Harley-Davidson , and more specifically motorcycles .",0
1665,"I like novels , an interesting type of cartoon .",0
4288,He trusts his senses more than reconstructions .,1
3512,"I do not like caretakers , I prefer astronomers .",1
1114,"I use nylon , an interesting type of wood .",0
5819,"I like animals , and more specifically oaks .",0
80,"I like paintings , and more specifically chairs .",0
1075,"I like animals , an interesting type of birch .",0
3219,"I do not like jewelry , I prefer necklaces .",0
3943,I like music more than boardgames .,1
3354,"He does not like emotions , he prefers logic .",1
4821,"I like sparrows , but not hamsters .",1
5362,"I like dogs , but not jellyfish .",1
2756,"I do not like planes , I prefer Harley-Davidson .",1
1034,"I like ducks , except pigs .",0
601,"I like films , and more specifically handbooks .",0
3839,"I like boardgames , except westerns .",0
4902,"I like skirts , but not shoes .",1
267,"I like lard , and more specifically apples .",0
4731,"I met physicists , except caretakers .",0
4199,I like scarfs more than earrings .,1
1416,"I like westerns , an interesting type of movie .",1
4045,I like apples more than lard .,1
5029,"I like furniture , but not tables .",1
405,"I like shoes , and more specifically rings .",0
334,"I like westerns , and more specifically textbooks .",0
2150,"I like music , and techno too .",0
1035,"I like socks , an interesting type of pet .",0
4572,"He likes emotions , except fear .",1
5356,"I like giraffes , but not dogs .",1
3558,I like hamsters more than bobtails .,1
3198,"I do not like videogames , I prefer documentaries .",1
1869,"I like motorcycles , and trains too .",1
1230,"I like Zinfandel , an interesting type of sprite .",0
1223,"I like beer , an interesting type of Chianti .",0
990,"I like ships , an interesting type of enduro .",0
1443,"I like music , except blues .",1
4460,I like professors more than schools .,1
5611,"I met physicists , but not caretakers .",1
4052,"I like earrings , except scarfs .",0
4961,"I like bicycles , except Harley-Davidson .",0
2050,"I like cutlery , and tables too .",1
2067,"I like wardrobes , and parquet too .",1
3716,I like oaks more than grass .,1
1316,"I like pork , an interesting type of prosciutto .",0
4620,"I like films , except essays .",0
4063,I like salmon more than veal .,1
1719,"I like restaurants , an interesting type of professor .",0
2420,"He trusts reconstructions , and his sight too .",1
4889,"I like glasses , but not trousers .",1
2348,"I like earrings , and scarfs too .",1
4293,He trusts rumors more than his hearing .,1
1232,"I like Zinfandel , an interesting type of beer .",0
4719,"I met astronomers , except waiters .",0
2381,"I like dogs , and giraffes too .",1
3161,"I do not like boardgames , I prefer thrillers .",1
3383,"He does not like sadness , he prefers stupidity .",1
501,"He trusts his senses , and more specifically his taste .",1
45,"I use plastic , and more specifically nylon .",1
101,"I like furniture , and more specifically wardrobes .",1
3666,I like Kawasakis more than bicycles .,1
4195,I like handbags more than earrings .,1
5816,"I like trees , and more specifically oaks .",1
942,"I like blackbirds , an interesting type of cat .",0
1954,"I like trees , and animals too .",1
3067,"I do not like pork , I prefer apples .",1
5666,"I like parrots , and more specifically birds .",0
2076,"I like wallpaper , and beds too .",1
4933,"I like ships , except Harley-Davidson .",0
3373,"He does not like love , he prefers stupidity .",1
4690,"I like hamsters , except bobtails .",0
4464,I like biologists more than clerks .,1
69,"I use cotton , and more specifically PVC .",0
1408,"I like thrillers , an interesting type of boardgame .",0
5474,"He likes emotions , but not sadness .",1
486,"He trusts rumors , and more specifically his touch .",0
4596,"He likes sadness , except logic .",0
1703,"I like offices , an interesting type of waiter .",0
5221,"I like seafood , but not crabs .",1
1157,"I like parquet , an interesting type of chair .",0
4133,I like boardgames more than westerns .,1
3045,"I do not like jewelry , I prefer techno .",1
1770,"I like blackbirds , except dogs .",0
269,"I like lard , and more specifically carrots .",0
865,"I like Zinfandel , except water .",0
4130,I like westerns more than textbooks .,1
5125,"I like boardgames , but not jazz .",1
1727,"I met scientists , an interesting type of biologist .",0
4138,"I like cats , except pets .",0
3341,"He does not trust his taste , he prefers guesses .",1
3713,I like glasses more than skirts .,1
158,"I like socks , except glasses .",0
4798,"I like cats , but not ducks .",1
2746,"I do not like Harley-Davidson , I prefer motorcycles .",0
934,"I like birds , an interesting type of duck .",0
5766,"I like shirts , and more specifically earrings .",0
3259,"I do not like whales , I prefer cats .",1
1872,"I like motorcycles , and airplanes too .",1
5052,"I like paintings , but not beds .",1
4084,I like oysters more than seafood .,0
2131,"I like rock , and food too .",1
4828,"I like Harley-Davidson , but not ships .",1
3079,"I do not like prosciutto , I prefer carrots .",1
2292,"I like boardgames , and westerns too .",1
5116,"I like music , but not food .",1
3625,I like pigs more than sparrows .,1
2948,"I do not like wardrobes , I prefer furniture .",0
4815,"I like blackbirds , but not dogs .",1
2710,"I do not like pigs , I prefer parrots .",1
2428,"He trusts his hearing , and his senses too .",0
584,"I like music , and more specifically novels .",0
2286,"I like westerns , and movies too .",0
4844,"I like Suzukis , but not bicycles .",1
2640,"I met caretakers , and physicists too .",1
2836,"I do not like oaks , I prefer trees .",0
912,"I like hamsters , an interesting type of beagle .",0
1734,"I met scientists , an interesting type of caretaker .",0
1756,"I met astronomers , an interesting type of janitor .",0
3596,I like parrots more than dogs .,1
118,"I like socks , except shoes .",0
4239,I like dogs more than jellyfish .,1
398,"I like rings , and more specifically jewelry .",0
3418,"I do not like films , I prefer novels .",1
3747,"I like movies , except textbooks .",0
4651,"I like restaurants , except clerks .",0
915,"I like beagles , an interesting type of rabbit .",0
5617,"I like dogs , except bulldogs .",1
3826,I like chairs more than furniture .,0
651,"I met professors , and more specifically restaurants .",0
2819,"I do not like jewelry , I prefer socks .",1
4524,"He trusts his hearing , except rumors .",0
5544,"I like waiters , but not restaurants .",1
3306,"He does not trust reconstructions , he prefers his sight .",1
1829,"I like ducks , and cats too .",1
1245,"I like rock , an interesting type of necklace .",0
3936,I like rock more than sports .,1
4668,"I like offices , except waiters .",0
3389,"I do not like textbooks , I prefer music .",1
2600,"I met clerks , and biologists too .",1
3095,"I do not like lard , I prefer broccoli .",1
4048,"I like earrings , except handbags .",0
1572,"He trusts his senses , an interesting type of touch .",0
3144,"I do not like beef , I prefer caviar .",1
5176,"I like apples , but not prosciutto .",1
2374,"I like cats , and jellyfish too .",1
2622,"I met janitors , and geneticists too .",1
3505,"I do not like clerks , I prefer astronomers .",1
4405,I like films more than novels .,1
1789,"I like dogs , and bobtails too .",0
3311,"He does not trust his hearing , he prefers rumors .",1
4996,"I use glass , but not vinyl .",1
4809,"I like blackbirds , but not birds .",0
885,"I like dogs , an interesting type of rabbit .",0
1760,"I met physicists , an interesting type of scientist .",1
5571,"I met clerks , but not biologists .",1
4163,I like videogames more than documentaries .,1
2583,"I like restaurants , and caretakers too .",1
5145,"I like music , but not blues .",1
759,"I use PVC , except plastic .",0
2636,"I met scientists , and physicists too .",0
1065,"I like bushes , an interesting type of oak .",0
1477,"I like handbags , an interesting type of earring .",0
3357,"I like beef , except crabs .",0
400,"I like rings , and more specifically scarfs .",0
3503,"I like oysters , except seafood .",0
4813,"I like blackbirds , but not pigs .",1
3170,"I do not like westerns , I prefer textbooks .",1
3873,I like coca-cola more than Merlot .,1
2276,"I like movies , and textbooks too .",1
1238,"I like music , an interesting type of sport .",0
4210,I like rings more than glasses .,1
1302,"I like pork , an interesting type of fish .",0
3309,"He does not trust guesses , he prefers his sight .",1
889,"I like bobtails , an interesting type of dog .",1
1499,"I like giraffes , an interesting type of cat .",0
5092,"I like coca-cola , but not Zinfandel .",1
416,"I like pets , and more specifically jellyfish .",0
1862,"I like motorcycles , and Harley-Davidson too .",0
4468,I like scientists more than clerks .,1
4256,"I like dogs , except whales .",0
4233,I like giraffes more than dogs .,1
2045,"I like furniture , and wallpaper too .",1
4978,"I use nylon , but not plastic .",0
2254,"I like veal , and oysters too .",1
1138,"I use plastic , an interesting type of PVC .",0
3062,"I do not like ham , I prefer broccoli .",1
4706,"I met clerks , except geneticists .",0
772,"I like furniture , except cutlery .",0
4342,He likes joy more than calculations .,1
4144,I like textbooks more than comedies .,1
1694,"I like waiters , an interesting type of factory .",0
4802,"I like hamsters , but not ducks .",1
1216,"I like Chianti , an interesting type of wine .",1
2304,"I like boardgames , and comedies too .",1
5675,"I like parrots , and more specifically dogs .",0
5420,"He trusts his senses , but not his touch .",1
1479,"I like jewelry , an interesting type of earring .",0
2932,"I do not like furniture , I prefer wallpaper .",1
5649,"I like bulldogs , and more specifically parrots .",0
721,"I like pines , except shrubs .",0
3359,"He does not like fear , he prefers wisdom .",1
4064,I like veal more than salmon .,1
3736,I like grass more than birches .,1
1487,"I like jewelry , except blues .",0
2870,"I do not like pines , I prefer trees .",0
1226,"I like Zinfandel , an interesting type of wine .",1
5629,"I like huskies , and more specifically rabbits .",0
1155,"I like furniture , an interesting type of wallpaper .",0
1333,"I like bacon , an interesting type of carrots .",0
2561,"I like workers , and restaurants too .",1
4026,I like prosciutto more than carrots .,1
949,"I like pigs , an interesting type of blackbird .",0
3507,"I do not like scientists , I prefer astronomers .",0
890,"I like dogs , an interesting type of bobtail .",0
2947,"I do not like cutlery , I prefer wardrobes .",1
1518,"I like dogs , an interesting type of jellyfish .",0
2066,"I like wallpaper , and wardrobes too .",1
2302,"I like pork , except prosciutto .",1
4382,I like films more than textbooks .,1
31,"I use polyester , and more specifically cotton .",0
5233,"I like oysters , but not veal .",1
1725,"I met clerks , an interesting type of biologist .",0
208,"I like techno , and more specifically music .",0
5405,"He trusts guesses , but not his sight .",1
4521,"He trusts guesses , except his sight .",0
5821,"I like oaks , and more specifically bushes .",0
3647,I like bicycles more than Suzukis .,1
2485,"I like bacon , except apples .",0
2742,"I do not like sparrows , I prefer dogs .",1
2567,"I like workers , and offices too .",1
5504,"I like essays , but not paintings .",1
4012,I like apples more than ham .,1
4176,I like bracelets more than glasses .,1
5203,"I like bicycles , except enduros .",0
2596,"I like schools , and professors too .",1
989,"I like enduros , an interesting type of ship .",0
4162,I like documentaries more than videogames .,1
4559,"He likes emotions , except wisdom .",0
1196,"I like water , an interesting type of Merlot .",0
2012,"I use glass , and nylon too .",1
4168,I like handbags more than bracelets .,1
969,"I like motorcycles , an interesting type of ship .",0
2414,"He trusts his senses , and his sight too .",0
786,"I like cutlery , except tables .",0
3112,"I do not like salmon , I prefer beef .",1
4344,"I like whales , except hamsters .",0
3206,"I do not like scarfs , I prefer bracelets .",1
4692,"I met clerks , except biologists .",0
5784,"I like bulldogs , except rabbits .",0
3136,"I do not like chicken , I prefer caviar .",1
3319,"He does not trust his hearing , he prefers guesses .",1
285,"I like crabs , and more specifically chicken .",0
394,"I like shoes , and more specifically earrings .",0
3903,I like Chianti more than water .,1
4465,I like clerks more than biologists .,1
4774,"I like beagles , but not cats .",1
4242,I like whales more than dogs .,1
1366,"I like seafood , an interesting type of crab .",0
5551,"I like factories , but not caretakers .",1
3291,"I like crabs , except chicken .",0
5564,"I like professors , but not restaurants .",1
2553,"I like paintings , and handbooks too .",1
1099,"I like shrubs , an interesting type of pine .",0
5518,"I like handbooks , but not books .",0
1301,"I like pork , an interesting type of ham .",0
4960,"I like shrubs , but not pines .",1
2091,"I like beer , and Merlot too .",1
4792,"I like parrots , but not pigs .",1
1675,"I like handbooks , an interesting type of cartoon .",0
2184,"I like pork , and apples too .",1
500,"He trusts his taste , and more specifically his senses .",0
1228,"I like Zinfandel , an interesting type of water .",0
3590,I like parrots more than hamsters .,1
2324,"I like bracelets , and scarfs too .",1
1227,"I like wine , an interesting type of Zinfandel .",0
4473,I like caretakers more than biologists .,1
475,"He trusts his hearing , and more specifically his senses .",0
5725,"I like Suzukis , and more specifically motorcycles .",0
4200,I like earrings more than glasses .,1
2102,"I like beer , and Chardonnay too .",1
5028,"I like tables , but not furniture .",0
4711,"I met geneticists , except caretakers .",0
3069,"I do not like carrots , I prefer ham .",1
4254,I like rabbits more than whales .,1
5073,"I like Chardonnay , but not wine .",0
1842,"I like birds , and blackbirds too .",0
1908,"I like shirts , and jewelry too .",1
5522,"I like handbooks , but not cartoons .",1
1093,"I like trees , an interesting type of pine .",0
2082,"I like wine , and Merlot too .",0
3535,"I like caviar , except veal .",0
5549,"I like offices , but not waiters .",1
5496,"I like essays , but not music .",1
1023,"I like clothes , an interesting type of earring .",0
3041,"I do not like boardgames , I prefer techno .",1
91,"I like furniture , and more specifically tables .",1
3024,"I do not like jewelry , I prefer rock .",1
4451,I like schools more than caretakers .,1
3906,I like Chianti more than sprite .,1
1337,"I like fish , an interesting type of lard .",0
5350,"I like pets , but not jellyfish .",1
2417,"He trusts reports , and his sight too .",1
301,"I like oysters , and more specifically turkey .",0
541,"He likes love , and more specifically stupidity .",0
4425,I like clerks more than restaurants .,1
4937,"I like shrubs , but not birches .",1
2346,"I like earrings , and jewelry too .",0
1374,"I like techno , except boardgames .",0
592,"I like novels , and more specifically paintings .",0
1919,"I like trousers , and clothes too .",0
668,"I met biologists , and more specifically janitors .",0
3667,I like bicycles more than Kawasakis .,1
918,"I like parrots , an interesting type of cat .",0
5665,"I like cats , and more specifically parrots .",0
3744,I like birches more than shrubs .,1
1984,"I like trees , and pines too .",0
253,"I like bacon , and more specifically pork .",0
5135,"I like techno , but not boardgames .",1
1387,"I like caviar , an interesting type of chicken .",0
315,"I like huskies , except parrots .",0
5526,"I like clerks , but not factories .",1
753,"I use vinyl , except glass .",0
3837,I like furniture more than parquet .,1
2808,"I do not like trousers , I prefer jewelry .",1
5646,"I like dogs , and more specifically bulldogs .",1
728,"I use polyester , except cotton .",0
2299,"I like movies , and comedies too .",0
2502,"He likes stupidity , and sadness too .",1
83,"I like wallpaper , and more specifically chairs .",0
115,"I like wallpaper , and more specifically beds .",0
921,"I like birds , an interesting type of parrot .",0
1515,"I like pets , an interesting type of dog .",0
1169,"I like parquet , an interesting type of table .",0
4112,I like thrillers more than essays .,1
2843,"I do not like bushes , I prefer oaks .",1
3014,"I do not like rock , I prefer music .",0
2440,"He trusts his touch , and his senses too .",0
234,"I like pork , and more specifically broccoli .",0
4033,I like broccoli more than bacon .,1
1074,"I like birches , an interesting type of animal .",0
3447,"I do not like waiters , I prefer factories .",1
1179,"I like parquet , an interesting type of wardrobe .",0
5662,"I like rabbits , and more specifically beagles .",0
1927,"I like socks , and pets too .",1
3346,"He does not like emotions , he prefers joy .",0
625,"I met waiters , and more specifically factories .",0
3254,"I do not like pets , I prefer bears .",1
231,"I like pork , and more specifically fish .",0
360,"I like bracelets , and more specifically handbags .",0
1171,"I like cutlery , an interesting type of wardrobe .",0
3134,"I do not like beef , I prefer oysters .",1
2369,"I like pets , and giraffes too .",1
4619,"I like essays , except films .",0
3303,"He does not trust reports , he prefers his sight .",1
1602,"I like birds , except blackbirds .",1
3840,I like tables more than cutlery .,1
5802,"I like skirts , and more specifically jewelry .",0
959,"I like pigs , an interesting type of sparrow .",0
765,"I use PVC , except leather .",0
2083,"I like wine , and coca-cola too .",1
2395,"I like rabbits , and bears too .",1
3456,"I do not like offices , I prefer waiters .",1
3028,"I do not like jazz , I prefer music .",0
2671,"I do not like bobtails , I prefer cats .",1
644,"I met schools , and more specifically caretakers .",0
1594,"He likes joy , an interesting type of stupidity .",0
1970,"I like shrubs , and birches too .",1
3945,I like food more than rock .,1
3201,"I do not like handbags , I prefer bracelets .",1
3977,"I like handbags , except bracelets .",0
3263,"I do not like dogs , I prefer pets .",0
2486,"He likes love , and wisdom too .",1
3056,"I like cats , except huskies .",0
3915,I like wine more than Zinfandel .,0
1064,"I like oaks , an interesting type of bush .",0
634,"I met offices , and more specifically waiters .",0
3533,"I like caviar , except seafood .",0
3609,I like cats more than blackbirds .,1
3082,"I do not like fish , I prefer bacon .",1
87,"I like furniture , and more specifically parquet .",0
5656,"I like dogs , and more specifically beagles .",1
178,"I like rock , and more specifically sports .",0
2311,"I like documentaries , and textbooks too .",1
5830,"I like trees , and more specifically birches .",1
493,"He trusts reconstructions , and more specifically his touch .",0
3238,"I do not like handbags , I prefer rings .",1
3756,I like firs more than bushes .,1
2036,"I like cutlery , and chairs too .",1
3767,I like pines more than animals .,1
847,"I like Chardonnay , except sprite .",0
2912,"I do not like PVC , I prefer wood .",1
3720,I like trees more than grass .,1
67,"I use plastic , and more specifically PVC .",1
4367,He likes wisdom more than sadness .,1
841,"I like coca-cola , except Chardonnay .",0
2383,"I like dogs , and pets too .",0
3020,"I do not like rock , I prefer food .",1
4611,"I like textbooks , except paintings .",0
5248,"I like caviar , but not beef .",1
827,"I like wine , except Merlot .",1
3393,"I do not like books , I prefer music .",1
1615,"He likes wisdom , an interesting type of love .",0
424,"I like dogs , and more specifically bears .",0
5026,"I like tables , but not cutlery .",1
3330,"He does not trust reconstructions , he prefers his touch .",1
5326,"I like earrings , but not glasses .",1
544,"He likes logic , and more specifically love .",0
638,"I met factories , and more specifically caretakers .",0
2997,"I do not like Chianti , I prefer sprite .",1
2631,"I met astronomers , and janitors too .",1
4452,I like caretakers more than offices .,1
4180,I like shoes more than bracelets .,1
518,"He likes emotions , and more specifically stupidity .",0
2101,"I like Chardonnay , and beer too .",1
3107,"I do not like veal , I prefer salmon .",1
1605,"He likes wisdom , an interesting type of fear .",0
5284,"I like comedies , but not videogames .",1
1887,"I like enduros , and bicycles too .",1
804,"I like paintings , except wardrobes .",0
1929,"I like socks , and clothes too .",0
777,"I like wallpaper , except chairs .",0
3267,"I do not like dogs , I prefer jellyfish .",1
631,"I met waiters , and more specifically schools .",0
3248,"I do not like giraffes , I prefer cats .",1
2545,"I like music , and handbooks too .",1
1522,"I like rabbits , an interesting type of giraffe .",0
5105,"I like bicycles , except Suzukis .",0
4797,"I like ducks , but not cats .",1
4712,"I met caretakers , except geneticists .",0
5184,"I like broccoli , but not bacon .",1
2001,"I use plastic , and glass too .",1
2964,"I do not like beds , I prefer parquet .",1
4444,I like caretakers more than factories .,1
3550,I like dogs more than rabbits .,1
4516,"He trusts his senses , except reports .",0
3240,"I do not like jewelry , I prefer rings .",0
10,"I like firs , and more specifically shrubs .",0
160,"I like Zinfandel , and more specifically coca-cola .",0
5332,"I like rings , but not jewelry .",0
181,"I like music , and more specifically rock .",1
3889,I like wine more than Chardonnay .,0
174,"I like skirts , except clothes .",0
3659,I like trains more than enduros .,1
4306,He trusts rumors more than his touch .,1
605,"I like handbooks , and more specifically paintings .",0
4628,"I like books , except novels .",1
5447,"He likes emotions , but not logic .",1
4408,I like novels more than paintings .,1
2231,"I like veal , and salmon too .",1
2032,"I use glass , and PVC too .",1
2378,"I like whales , and cats too .",1
4582,"He likes love , except emotions .",0
2167,"I like ham , except fish .",0
1959,"I like shrubs , and oaks too .",1
1699,"I like restaurants , an interesting type of waiter .",0
4279,He trusts rumors more than his sight .,1
4024,I like prosciutto more than apples .,1
3414,"I do not like music , I prefer novels .",1
406,"I like cats , and more specifically giraffes .",0
3276,"I do not like bears , I prefer rabbits .",1
857,"I like Chianti , except sprite .",0
3867,I like paintings more than beds .,1
5200,"I like ships , except enduros .",0
4562,"He likes emotions , except stupidity .",0
2798,"I do not like glasses , I prefer shirts .",1
4666,"I like schools , except waiters .",0
832,"I like wine , except water .",0
5319,"I like shoes , but not necklaces .",1
1174,"I like wardrobes , an interesting type of painting .",0
2953,"I do not like wallpaper , I prefer wardrobes .",1
2411,"He trusts his sight , and rumors too .",1
3515,"I do not like physicists , I prefer clerks .",1
1295,"I like music , except jazz .",1
5252,"I like thrillers , but not essays .",1
1154,"I like wallpaper , an interesting type of chair .",0
3409,"I do not like essays , I prefer cartoons .",1
1607,"He likes emotions , an interesting type of fear .",0
4732,"I met caretakers , except physicists .",0
5335,"I like scarfs , but not rings .",1
5744,"I like ships , and more specifically Kawasakis .",0
4568,"He likes emotions , except calculations .",0
5068,"I like Merlot , but not beer .",1
440,"I like whales , and more specifically rabbits .",0
310,"I like veal , and more specifically caviar .",0
1708,"I like caretakers , an interesting type of restaurant .",0
1545,"He trusts rumors , an interesting type of sight .",0
162,"I like Zinfandel , and more specifically wine .",0
383,"I like necklaces , and more specifically shoes .",0
2980,"I do not like wine , I prefer beer .",1
3302,"He does not trust his sight , he prefers reports .",1
1581,"He trusts his taste , an interesting type of sense .",1
5328,"I like earrings , but not shoes .",1
3258,"I do not like cats , I prefer whales .",1
2548,"I like handbooks , and films too .",1
1290,"I like jewelry , except rock .",0
3930,"I like documentaries , except textbooks .",0
1028,"I like trousers , an interesting type of jewelry .",0
4578,"He likes calculations , except fear .",0
5078,"I like sprite , but not Chardonnay .",1
1142,"I use glass , an interesting type of PVC .",0
882,"I like dogs , an interesting type of parrot .",0
3049,"I do not like music , I prefer blues .",0
2559,"I like clerks , and restaurants too .",1
2310,"I like movies , and documentaries too .",0
1096,"I like pines , an interesting type of bush .",0
1579,"He trusts his taste , an interesting type of rumor .",0
4001,"I like glasses , except necklaces .",0
3183,"I do not like textbooks , I prefer comedies .",1
1574,"He trusts reports , an interesting type of touch .",0
1073,"I like trees , an interesting type of birch .",0
4087,I like veal more than oysters .,1
5369,"I like rabbits , but not pets .",0
386,"I like handbags , and more specifically earrings .",0
2898,"I do not like nylon , I prefer glass .",1
2202,"I like bacon , and pork too .",0
2344,"I like earrings , and handbags too .",1
498,"He trusts his taste , and more specifically rumors .",0
196,"I like jazz , and more specifically music .",0
1341,"I like broccoli , an interesting type of lard .",0
2605,"I met waiters , and biologists too .",1
2207,"I like bacon , and apples too .",1
4749,"I like dogs , but not parrots .",1
4255,I like whales more than rabbits .,1
2656,"I like hamsters , except sparrows .",0
5510,"I like novels , but not films .",1
4769,"I like hamsters , but not bulldogs .",1
12,"I like trousers , except clothes .",0
1024,"I like trousers , an interesting type of pet .",0
3448,"I do not like factories , I prefer waiters .",1
4631,"I like novels , except cartoons .",0
4453,I like offices more than caretakers .,1
3215,"I do not like jewelry , I prefer shoes .",1
3638,I like motorcycles more than trains .,1
3143,"I do not like caviar , I prefer beef .",1
4995,"I use vinyl , but not glass .",1
2791,"I do not like shirts , I prefer clothes .",0
5479,"He likes sadness , but not calculations .",1
2266,"I like turkey , and caviar too .",1
768,"I like chairs , except cutlery .",0
871,"I like huskies , except cats .",0
4309,He trusts his touch more than reports .,1
1143,"I use PVC , an interesting type of leather .",0
4882,"I like trousers , but not shoes .",1
4840,"I like motorcycles , but not Kawasakis .",1
2437,"I like bacon , except pork .",0
954,"I like sparrows , an interesting type of bird .",1
3938,I like rock more than music .,0
263,"I like lard , and more specifically pork .",0
941,"I like ducks , except birds .",0
5059,"I like Merlot , but not wine .",0
2294,"I like videogames , and westerns too .",1
1032,"I like trousers , an interesting type of earring .",0
3458,"I do not like factories , I prefer caretakers .",1
4518,"He trusts reconstructions , except his sight .",0
623,"I met workers , and more specifically offices .",0
264,"I like pork , and more specifically lard .",1
3232,"I like seafood , except beef .",0
2412,"He trusts rumors , and his sight too .",1
1107,"I use plastic , an interesting type of cotton .",0
3326,"He does not trust his touch , he prefers reports .",1
2142,"I like boardgames , and jazz too .",1
3615,I like pigs more than blackbirds .,1
5645,"I like bulldogs , and more specifically dogs .",0
4105,"I like jewelry , except rings .",1
737,"I use nylon , except wood .",0
1557,"He trusts his senses , an interesting type of guess .",0
1020,"I like clothes , an interesting type of glass .",0
4316,"I like hamsters , except bears .",0
1095,"I like animals , an interesting type of pine .",0
1852,"I like birds , and sparrows too .",0
299,"I like oysters , and more specifically veal .",0
999,"I like Kawasakis , an interesting type of ship .",0
5577,"I met scientists , but not waiters .",1
419,"I like pets , and more specifically whales .",0
3271,"I do not like rabbits , I prefer giraffes .",1
5484,"I like textbooks , but not books .",0
4291,He trusts his senses more than guesses .,1
290,"I like veal , and more specifically crabs .",0
4885,"I like clothes , but not trousers .",1
3023,"I do not like rock , I prefer jewelry .",1
4850,"I like enduros , but not ships .",1
611,"I met clerks , and more specifically workers .",0
2155,"I like techno , and jewelry too .",1
791,"I like birds , except parrots .",1
3365,"He does not like fear , he prefers logic .",1
5195,"I like lard , but not apples .",1
973,"I like Harley-Davidson , an interesting type of train .",0
251,"I like bacon , and more specifically fish .",0
5614,"I met janitors , but not physicists .",1
1125,"I use wood , an interesting type of vinyl .",0
3312,"He does not trust rumors , he prefers his hearing .",1
4861,"I like Kawasakis , but not motorcycles .",0
4003,I like fish more than ham .,1
4609,"I like cartoons , except textbooks .",0
3223,"I do not like glasses , I prefer necklaces .",1
207,"I like sports , and more specifically techno .",0
4398,I like essays more than paintings .,1
3520,"I do not like waiters , I prefer physicists .",1
5793,"I like glasses , and more specifically socks .",0
4777,"I like dogs , but not beagles .",1
26,"I use polyester , and more specifically wood .",0
3524,"I do not like physicists , I prefer janitors .",1
4082,I like oysters more than chicken .,1
5239,"I like beef , but not oysters .",1
1237,"I like music , an interesting type of rock .",0
1371,"I like turkey , an interesting type of crabs .",0
382,"I like glasses , and more specifically necklaces .",0
68,"I use PVC , and more specifically cotton .",0
5661,"I like beagles , and more specifically rabbits .",0
5298,"I like bracelets , but not jewelry .",0
1584,"He trusts reports , an interesting type of taste .",0
2538,"I like novels , and films too .",1
403,"I like glasses , and more specifically rings .",0
4490,I like astronomers more than scientists .,0
84,"I like furniture , and more specifically wallpaper .",0
4584,"He likes love , except stupidity .",0
5623,"I like huskies , and more specifically hamsters .",0
